_id,username,sentiment,tweet,userLocation,location
ObjectID(57375ac2a150370f6ad05350),"Baetalities","neg"," AT_USER and you is a faggot","Twerky,Leafyville",
ObjectID(57375acaa150370f6ad05351),"ColtsMetsFan125","neg"," AT_USER lmaoooo fuck that faggot",,
ObjectID(57375acca150370f6ad05352),"shadymariah","neutral"," omg which boyfriend was this URL","the united kingdom",
ObjectID(57375ad1a150370f6ad05353),"BwoyJalen","neg"," vegetarian and vegan just nicer ways to say faggot","Malvern, Toronto",
ObjectID(57375ae5a150370f6ad05354),"Zynchh","neg"," AT_USER AT_USER AT_USER lequann is a faggot",,
ObjectID(57375b1fa150370f6ad05355),"volinavaya","neutral"," worker at la’s king fahad mosque may have been involved in 9/11 jihad attacks URL","United States",
ObjectID(57375b1fa150370f6ad05356),"CosmicMooseNerd","neg"," i woke up today and the first thing i said to myself was ""kill yourself faggot"" this is what the internet has done to me absolute fuckin bul","Netflix sex dungeon",
ObjectID(57375b21a150370f6ad05357),"trevorkemngang","neg"," somehow that faggot ends up on my tl....","9⃣0⃣9⃣",
ObjectID(57375b22a150370f6ad05358),"BaddGalCourt","neutral"," to start off.. i remember when i was younger i had absolutely no black friends. i felt like i was ugly and my skin was too dark...",,
ObjectID(57375b24a150370f6ad05359),"Dustinbaumboa","neg"," AT_USER oh nathan thanks for being yourself ya faggot. lol jk","Elko, NV",
ObjectID(57375b29a150370f6ad0535a),"ZuiverCor","pos"," patraeus: be nice to muslims or they might blow us up banmuslims stopislam pjnet tcot URL URL","USA",
ObjectID(57375b3ea150370f6ad0535b),"DesmondsMark","neg"," AT_USER his jihad and uni brow will never stop!","Purgatory ",
ObjectID(57375b45a150370f6ad0535c),"sissyfaggot1999","neg"," so true im just a faggot URL",,
ObjectID(57375b4aa150370f6ad0535d),"CChristineFair","neutral"," no. zab militarized islamists fleeing daoud and thus began pak's jihad policy in af in 74 without a single us dime. URL","Washington DC",
ObjectID(57375b51a150370f6ad0535e),"adamboosh","neg"," AT_USER my boyfriend you faggot","Maine, USA",
ObjectID(57375b57a150370f6ad0535f),"LifeAs_Quadira","neg"," always on some faggot shit !",,
ObjectID(57375b5ca150370f6ad05360),"martydrinksbeer","neutral"," worker at la’s king fahad mosque may have been involved in 9/11 jihad attacks URL","Houston Texas",
ObjectID(57375b63a150370f6ad05361),"FuckBoats","neg"," fuck off liberal faggot, ben is top tier AT_USER AT_USER AT_USER","Michigan, USA",
ObjectID(57375b69a150370f6ad05362),"dacota68reese","neg"," a few weeks ago in aroma freda ( empire) was in the same section as us looking exactly like she does on tv a dyke","Detroit to Atlanta ",
ObjectID(57375b7aa150370f6ad05363),"thetaoofken","neg"," i like dicks in pairs, like if dick clark interviewed dick van dyke, or if howard stern interviewed the donald trump URL","Parts Unknown",
ObjectID(57375b80a150370f6ad05364),"FollowsFucker","neg"," gonna change avis like a faggot",,
ObjectID(57375b96a150370f6ad05365),"TheDarkBladers","neutral"," now i cant open my twitter in front of my parents cuz of the triptic faggot. gg.","@coldestpleasure is my love",
ObjectID(57375ba0a150370f6ad05366),"firstallegiance","neutral"," belgium pays €78,000 to muslim convicted of plotting jihad attacks in europe URL","America",
ObjectID(57375ba3a150370f6ad05367),"_lVlayan","neg"," AT_USER u took my lighters faggot","Sherman Circle, Miramar FL",
ObjectID(57375bb7a150370f6ad05368),"iamabxnshee","neg"," AT_USER biggest faggot here 😘😘😘","250699 lifesaver born",
ObjectID(57375bbfa150370f6ad05369),"MoWillPls","neg"," that dumb faggot unsportsmanlike conduct provoking ass gronk URL","Cleveland, OH",
ObjectID(57375bc3a150370f6ad0536a),"SkrubLerdBot","neg"," AT_USER is such a faggot oh my god",,
ObjectID(57375bc7a150370f6ad0536b),"kendrakenotnice","neutral"," bruh!!! 😂😂😂😂😂 URL",,
ObjectID(57375bc9a150370f6ad0536c),"ZuiverCor","neutral"," la muslim mosque worker investigated for 9/11 link banmuslims stopislam pjnet tcot URL URL","USA",
ObjectID(57375bd0a150370f6ad0536d),"BR_Baseball","neg"," king scores after dyke draws a bases loaded walk. 3-0 br in the 3rd.","Chicago, IL",
ObjectID(57375bd8a150370f6ad0536e),"Vaeehh","neutral"," AT_USER damn right she a dyke URL","Miami, FL",
ObjectID(57375bdba150370f6ad0536f),"FreeSpeechOrDie","neg"," lebanese wine is shit faggot getblockedin5words URL","shit posting",
ObjectID(57375be2a150370f6ad05370),"bizlunchbox","neg"," muslim terrorist bitch throwing tantrum at airport gets handcuffed via /r/funny URL",,
ObjectID(57375bf8a150370f6ad05371),"Moneyy_Feast","neutral"," AT_USER AT_USER AT_USER did i say he had aids or did i say get tested ? oh okay faggot","With your thoughts.:)",
ObjectID(57375bfca150370f6ad05372),"mgrove777","neg"," AT_USER AT_USER u worship the devil yet have feelings? lol u fucking pansy faggot","Charlotte, NC",
ObjectID(57375c02a150370f6ad05373),"Posts_from_Asia","neg"," never forgive a terrorist! URL aljazeera iraq iran sirya egypt arab uae islam muslim jihad quran saudi","Entire Asia",
ObjectID(57375c04a150370f6ad05374),"NEVAR_TRUMP","neutral"," AT_USER AT_USER come back when you have an action figure faggot. URL",,
ObjectID(57375c08a150370f6ad05375),"HipHippyHooray","neg"," dyke nights pic - sexy dyke pumaswede spizoo URL URL",,
ObjectID(57375c09a150370f6ad05376),"attentionmustbe","neg"," handegg faggot says he’s banned from nfl for loving dicks URL",,
ObjectID(57375c09a150370f6ad05377),"Maximus_Honkmus","neg"," holy shit you're a faggot URL",,
ObjectID(57375c11a150370f6ad05378),"HabbPink","neg"," AT_USER AT_USER AT_USER not tryna get involved but aren't u gay yourself why would you call someone a faggot in an offensive way?😑","Retired Habbo Tribute 2011-16",
ObjectID(57375c12a150370f6ad05379),"StevenT14068795","neg"," AT_USER suck a dick faggot. you bought the league","Earth",
ObjectID(57375c25a150370f6ad0537a),"JHOGGG","neg"," AT_USER lol ok? i wasn't even gonna fight with all those people i wasn't ready it's obvious in the vid. keep bringing me up faggot",,
ObjectID(57375c2da150370f6ad0537b),"rashidgill5","neutral"," robert spencer of jihadwatchrs does not really understand islamic jihad. AT_USER AT_USER AT_USER AT_USER AT_USER",,
ObjectID(57375c33a150370f6ad0537c),"axldn_","neg"," this guy never rests 😂😂😂😭 URL",,
ObjectID(57375c49a150370f6ad0537d),"AkiMuthali","neg"," ppl claim ""real women"" dn't hv visible muscle & call them ""dyke"" if so. but i wldn't define ""strong"" as this either. URL","Andromeda",
ObjectID(57375c65a150370f6ad0537e),"AB_Pande","neutral"," AT_USER give them some f16s moron 😂😂😂 URL",,
ObjectID(57375c7ea150370f6ad0537f),"Highh_Ride","neutral"," not a thing😭 URL","NYC",
ObjectID(57375c80a150370f6ad05380),"fuck_ayyteam","neg"," AT_USER i have listened to babymetal 4 times now buy the new shit or you're a faggot","Twitter Jail",
ObjectID(57375c85a150370f6ad05381),"Cartright_","neg"," AT_USER this meme is a lie you're a faggot",,
ObjectID(57375c98a150370f6ad05382),"ScottInSC","neutral"," AT_USER europe has been invaded. jihad by emigration.","South Cackalackey",
ObjectID(57375c9da150370f6ad05383),"asahhhlexi","neutral"," same URL",,
ObjectID(57375ca3a150370f6ad05384),"Reevooltado_","neg"," is black, is white, is ugly.. is dead dead dead!!","Fortaleza - CE",
ObjectID(57375caaa150370f6ad05385),"carbdaddy","neg"," i have black short hair and brown skin so i knew this lady would think i embody ugly. however, little does she know brown girls are golden.","aztlán/UC Berkeley",
ObjectID(57375cbda150370f6ad05386),"Moneeraa__","neg"," AT_USER at least i'm not a faggot living in saudi arabia keeping his sexuality a secret..","بي شيرمان 42 شارع ولبي سيدني",
ObjectID(57375cc8a150370f6ad05387),"SinBot_","neg"," ur an ugly faggot AT_USER jk, ily <3",,
ObjectID(57375cdea150370f6ad05388),"nolanmartin2","pos"," its not an accomplishment to be known as the biggest neutral  in macomb county my man URL",,
ObjectID(57375d04a150370f6ad05389),"ImALiveC","neutral"," what a hateful ❤ URL","#BeyHive ",
ObjectID(57375d06a150370f6ad0538a),"romyn23","neg"," AT_USER bitch that means y'all gotta relationship fucking faggot i knew you were gay","San Antonio, TX",
ObjectID(57375d09a150370f6ad0538b),"sandeeipcidal21","neg"," may this faggot cherish the title .. but poor he can't .. obsessed be him still 😂 URL","kohalpur",
ObjectID(57375d14a150370f6ad0538c),"MRafeh619","neutral"," chemistry ka paper dena bhi jihad hae",,
ObjectID(57375d18a150370f6ad0538d),"omhjdfa3","neg"," showered dyke queensday URL",,
ObjectID(57375d18a150370f6ad0538e),"hrothenb","neutral"," denmark: copenhagen bars tired of muslim 'sharia patrols' & police inaction URL jihad",,
ObjectID(57375d23a150370f6ad0538f),"BrotherAbuRahma","neutral"," the emotional appeal of a british muslim man, also an ex-fighter in afghanistan, to stay away from daesh (isis). URL","Richmond, VA",
ObjectID(57375d28a150370f6ad05390),"visionofextc","neg"," how are you gunna be a dyke and be homophobic...i just don't get it",,
ObjectID(57375d35a150370f6ad05391),"MyTylere320","neg"," AT_USER faggot bitch.","Vidalia, LA",
ObjectID(57375d37a150370f6ad05392),"Rich_HomieCorn","neg"," kodak black ugly asf",,
ObjectID(57375d46a150370f6ad05393),"fullyglued","neg"," AT_USER gay is not ok. if gay is so ""ok"" why aren't you with another faggot in the photo?",,
ObjectID(57375d4ea150370f6ad05394),"frickyfastfall","neg"," if you didn't have the line mike nick promodel skiboards (dark blue with white shit) and didnt snap your ankle at least once youre a faggot.","waterworld ",
ObjectID(57375d54a150370f6ad05395),"lukmankhiruddin","neg"," when i was teen, my dream was to be an adult w commitment. bcs commitment is a classy way to build your strength to face the faggot reality.",,
ObjectID(57375d57a150370f6ad05396),"Paxride","neg"," accident - i-94 west at m-53/van dyke/exit 218 URL URL","Get a Fare Estimate",
ObjectID(57375d59a150370f6ad05397),"Paxride","neg"," accident - i-94 west at m-53/van dyke/exit 218 URL URL","Get a Fare Estimate",
ObjectID(57375d5aa150370f6ad05398),"fvckdelia","neg"," educate this boy on what a dyke is please.","obviously w sara",
ObjectID(57375d64a150370f6ad05399),"tvogvo","neutral"," AT_USER AT_USER AT_USER , stop the jihad invasion coming to your home! vote trump! obama sez he deporting?? debunk..doubt..",,
ObjectID(57375d65a150370f6ad0539a),"ZipSquad_JihaD","neutral"," AT_USER AT_USER AT_USER say no more! i'm going to dallas to record w/ AT_USER & hopefully get a nation beat. jihad","Wherever the Fuck You Ain't",
ObjectID(57375d68a150370f6ad0539b),"Frankie5_Angels","neg"," AT_USER i'll fuck you til you love me, faggot","Pittsburgh, PA",
ObjectID(57375d6fa150370f6ad0539c),"mjhodgeart","pos"," perfect placement for a radiant sun goddess URL","West Sussex, UK",
ObjectID(57375d70a150370f6ad0539d),"GoolddSs","neg"," AT_USER AT_USER and he is a faggot and you are a faggot","LFC",
ObjectID(57375d76a150370f6ad0539e),"SofManansala","neg"," AT_USER morning faggot",,
ObjectID(57375d7aa150370f6ad0539f),"trinityelora","neg"," AT_USER faggot",,
ObjectID(57375d7ba150370f6ad053a0),"lolipophowell","neg"," AT_USER i drew you faggot URL","London, England",
ObjectID(57375d7da150370f6ad053a1),"GrungePrick","neg"," what the fuck are you talking about, faggot? a guy can't have sex with another gu","Up north",
ObjectID(57375d81a150370f6ad053a2),"ZipSquad_JihaD","neutral"," AT_USER AT_USER AT_USER i got songs canned and a couple getting mixed before i re-record. jihad","Wherever the Fuck You Ain't",
ObjectID(57375d88a150370f6ad053a3),"OFASDRACING","pos"," AT_USER AT_USER AT_USER this is the one nobady talks about. they own them all. what if muslims declar jihad on americe?","Dildo, Newfoundland",
ObjectID(57375d8ba150370f6ad053a4),"AscendedBastard","neg"," AT_USER AT_USER AT_USER a space faggot.",,
ObjectID(57375d8da150370f6ad053a5),"reedamaral","neg"," shutup faggot","New Bedford, MA",
ObjectID(57375d91a150370f6ad053a6),"ayeDusk","neg"," AT_USER sounds like a faggot, i was jk btw","fuck y'all",
ObjectID(57375d94a150370f6ad053a7),"JacobLWalls","neg"," AT_USER AT_USER nope, you're just a faggot...useful only if we feed you to a furnace",,
ObjectID(57375d96a150370f6ad053a8),"mybodyworks2010","neg"," no, nor wirh obama filthy muslim terrorist treasonist in office, but. it will be with president trump! URL",,
ObjectID(57375d9ba150370f6ad053a9),"ISIL_DEVILS","neutral"," how is contemporary jihad illegitimate? younusalgohar URL islam quran muhammad wahhabism isis taliban daesh","worldwide",
ObjectID(57375d9fa150370f6ad053aa),"ForTrump2016","neg"," justin bieber is a faggot getblockedin5words","State of Texas",
ObjectID(57375da1a150370f6ad053ab),"PamelaJaneVP","neutral"," belgium pays €78,000 to muslim convicted of plotting jihad attacks in europe URL","Where He leads me I follow ☝",
ObjectID(57375db5a150370f6ad053ac),"GooseJenner","neg"," AT_USER AT_USER AT_USER or what? go check out of society you worthless faggot.","Nashville, TN",
ObjectID(57375db8a150370f6ad053ad),"shotime40","neg"," AT_USER he doesn't tell how he calls me faggot in my dms once a week 😂","Jersey/Manhattan ",
ObjectID(57375dc2a150370f6ad053ae),"tvogvo","neutral"," AT_USER AT_USER AT_USER , stop the jihad invasion coming to your home! vote trump! end obama/clintoncrap",,
ObjectID(57375de2a150370f6ad053af),"kidBread","neg"," never wana hear a dyke say she hate a fake nigga, a dyke is the best definition of a fake nigga lmao 😭😭","610 ",
ObjectID(57375de2a150370f6ad053b0),"GritzSimmons","neg"," bro i'm so tired of the faggot shit on my tl",,
ObjectID(57375de2a150370f6ad053b1),"lafrogzu","neg"," AT_USER faggot i hate you for that tweet. that's why i hate you. soppy girl man up bitch ass",,
ObjectID(57375de5a150370f6ad053b2),"nick_staab27","neutral"," happy bday faggot AT_USER i still hate u even though i was nice to u yesterday URL",,
ObjectID(57375deaa150370f6ad053b3),"USMC_Honkey","neg"," AT_USER faggot",,
ObjectID(57375e10a150370f6ad053b4),"trollin_thee","neg"," getblockedin5words that nigger jew, faggot cunt.","Under a Bridge, Eatin a HotDog",
ObjectID(57375e11a150370f6ad053b5),"rmirod","neutral"," AT_USER the qur'an requires all muslims to support jihad against kafirs and pay a zakat tax for terrorism URL","Novato, California",
ObjectID(57375e11a150370f6ad053b6),"tsukiidere","neg"," fuck you faggot URL","Sleeping At Last ♡",
ObjectID(57375e16a150370f6ad053b7),"RhonUSA","neutral"," that's what's wrong. laziness. URL","USA",
ObjectID(57375e1ba150370f6ad053b8),"Jayypfree","neg"," faggot URL","LA. ",
ObjectID(57375e1ba150370f6ad053b9),"The_Paradox","neg"," AT_USER apocalypse looks like a dyke in this movie, in the comics he is way more intimidating, he looks like a sissy here foh.",,
ObjectID(57375e2aa150370f6ad053ba),"thisniggacaleb","neg"," come up with better insults faggot URL",,
ObjectID(57375e2ea150370f6ad053bb),"SenorSaturday","neg"," AT_USER do it faggot",,
ObjectID(57375e30a150370f6ad053bc),"Whohottaden_MI","neg"," cursing this faggot tf out like always",,
ObjectID(57375e31a150370f6ad053bd),"KarimyScreamy","neutral"," we made it on uk news too!!! URL","Snapchat: Cudaflata",
ObjectID(57375e32a150370f6ad053be),"Selfelin","neg"," all because of our friends from over the dyke who have moved in i guess??? URL","Meirionnydd..Gwynedd.....Cymru",
ObjectID(57375e33a150370f6ad053bf),"Shaazam11","neg"," if you have anything with cod in your gamertag or ps name, you're automatically a faggot","PSN and Xbox Live",
ObjectID(57375e3ca150370f6ad053c0),"911USA1","neutral"," read about sharia. rt URL stopislam billwarnerphd AT_USER makedclisten bansharia cspi","USA",
ObjectID(57375e3ea150370f6ad053c1),"CChristineFair","neutral"," AT_USER in pakistan between mosque and military discusses this. fact: pak began jihad in af on its resources URL","Washington DC",
ObjectID(57375e42a150370f6ad053c2),"savvycaat","neg"," wait...you a dyke but homophobic...🤔 so are you going to die from aids too or??? URL","dick",
ObjectID(57375e42a150370f6ad053c3),"VigilPatriot","neutral"," see 12 centuries of jihad headlines. video URL AT_USER billwarnerphd whyweareafraid URL",,
