_id,username,userLocation,tweet,location
ObjectID(5742f291a150372632a22c94),"_piapp_","Sweden"," why does this bitch have a presentation on women rights? we live in sweden there is no problem about that fucking feminist",
ObjectID(5742f291a150372632a22c95),"JustisHype","Brooklyn NY/S.FLA/Worldwide"," az life's a bitch tour schedule: us & intl dates available for booking! serious inquires only URL",
ObjectID(5742f291a150372632a22c96),"pritilabli",," im the type of the bitch who knows how to play",
ObjectID(5742f291a150372632a22c97),"MurcnaLuap","Copenhagen, Denmark"," bitch i live in the safehouse",
ObjectID(5742f293a150372632a22c98),"GucciGunstrap","T3217H"," nope just ""mean and fag"" URL",
ObjectID(5742f293a150372632a22c99),"gratefulforlucy","ema is my angel"," shes such a bitch. omg i hate her🙃",
ObjectID(5742f293a150372632a22c9a),"TrappedOutside9","Houston, TX➡Victoria, TX➡ATX"," if you ain't moving forward in life, bitch you getting left🖕🏻",
ObjectID(5742f293a150372632a22c9b),"chanchan_ox",," never getting my eyebrows done with a full face of makeup again. dumb bitch ruined my makeup and now i look fucking ugly.",
ObjectID(5742f293a150372632a22c9c),"DeeMazinn","Da Dirty ❗️"," bitch gone say ima philly muslim like girl get 😭",
ObjectID(5742f294a150372632a22c9d),"steven_havass",," in the second picture w my bitch 💁🏻 URL",
ObjectID(5742f295a150372632a22c9e),"MangoTangoNay",," can tell when a bitch ain't feeling you stop liking ur pics ..",
ObjectID(5742f295a150372632a22c9f),"AbanoRegine","Cebu City, Central Visayas"," AT_USER !! do u think you're pretty?! like duh!!! ur an ugly bitch",
ObjectID(5742f296a150372632a22ca0),"bvckyosborn","main: @guzzlexguzzle"," lol what a bitch",
ObjectID(5742f296a150372632a22ca1),"JeZZauhKUH","615"," bitch drop",
ObjectID(5742f297a150372632a22ca2),"daaisyy23","nyc✈️htx"," i walked into the school smiling like a crazy bitch 😂😂 damn damn damn .",
ObjectID(5742f297a150372632a22ca3),"fynchminaj",," i should've been more friendly in high school. then maybe i wouldn't be all by myself now.. 🙄 being a bitch is not cool. 😂😂",
ObjectID(5742f297a150372632a22ca4),"cali_star_wolf","shs17"," AT_USER AT_USER oliver's bitch ass",
ObjectID(5742f297a150372632a22ca5),"kickgamee",," bout to fry dis bitch",
ObjectID(5742f299a150372632a22ca6),"_therealhoney","17"," my nigga somewhere telling a bitch he don't fw me so she'll fw him * URL",
ObjectID(5742f299a150372632a22ca7),"clearlywes","Pompano Beach, FL | TL™"," everyone is so fake and ugly and disgusting hop off my dick please you ugly leech dumpster baby bitch",
ObjectID(5742f29aa150372632a22ca8),"urbanretros","eastside"," seeing niggas getting controlled by they bitch in a relationship pisses me off like wtf",
ObjectID(5742f29aa150372632a22ca9),"Yuukillua2",," twitter has stop. oh bitch",
ObjectID(5742f29ba150372632a22caa),"tanyaqiin","Idaho"," britain’s got talent’s danny dyer sound-a-like has crafty fag outside gmb before revealing… URL",
ObjectID(5742f29ba150372632a22cab),"princedaehyuns","bee"," AT_USER i was trying to cheer u up why are you laughing bitch",
ObjectID(5742f29ba150372632a22cac),"WhitneyBradsh18",," bitch im a queen",
ObjectID(5742f29ca150372632a22cad),"jasonfxnty","American Oxygen/Going To Hell"," ok now bitch she sang that live URL",
ObjectID(5742f29ca150372632a22cae),"graciew_12","United States"," AT_USER you bitch",
ObjectID(5742f29da150372632a22caf),"CodsPorn",," porntube,#handjobs,#bigtits,#sexy,#babe,#bbw,#teachers: lustful bitch annibell moans wild while masturbating... URL",
ObjectID(5742f29ea150372632a22cb0),"ifcjfucy1",," dyke delights honey with wild honey pot licking URL",
ObjectID(5742f29ea150372632a22cb1),"homebuilderpa","NEPA"," AT_USER AT_USER chop chop bitch. i don’t have all day.",
ObjectID(5742f2a0a150372632a22cb2),"Abe_Hanjabam",," AT_USER AT_USER AT_USER oh my god u lucky bitch u finally got it 🎊🎊🎊🎊🎉🎉🎉🎉🎉🎉",
ObjectID(5742f2a2a150372632a22cb3),"pal3aesthetics","Room 93"," fucking this URL",
ObjectID(5742f2a3a150372632a22cb4),"ISellHoes","Ya Mom's Hairy Pussy"," beefin on social media but quiet in person when u see em. bitch have a seat😂😭✋🏻",
ObjectID(5742f2a3a150372632a22cb5),"xolipstick","Houston, TX"," like you can barley breathe in this bitch",
ObjectID(5742f2a3a150372632a22cb6),"ArtWAH","notgnirraW"," hope the fat bitch eating her crisps really fucking loud on this bus breaks her neck, please stfu",
ObjectID(5742f2a3a150372632a22cb7),"JeffriesCraig","Hedge End, Southampton"," AT_USER do you think a dog or bitch would be better to get? my mums are both dogs.",
ObjectID(5742f2a4a150372632a22cb8),"mhateyou","na cama do seu boy"," bitch please 😘 URL",
ObjectID(5742f2a4a150372632a22cb9),"_BigBossKai",," i'm tired then a bitch 😪",
ObjectID(5742f2a5a150372632a22cba),"heyimdying","Hell "," electrolyte imbalance hurts like a bitch. i've gone through 90% of the things in this post. please don't do it. URL",
ObjectID(5742f2a5a150372632a22cbb),"maddieHudson_","UK"," AT_USER odds on ocr being a bitch again today?🤔",
ObjectID(5742f2a5a150372632a22cbc),"antidoets",," bitch why u lying all of my mutuals are satans children and ure one of them URL",
ObjectID(5742f2a8a150372632a22cbd),"JustinKTADGAF","#TYBG"," my whole team ball no nba thooo, white bitch turnt up off that yayooo.",
ObjectID(5742f2a8a150372632a22cbe),"MyHotGFUlla",," teen young teen bitch image teenbitch URL",
ObjectID(5742f2a8a150372632a22cbf),"ZukingX","ZU.$"," naaaa bitch i'm 1k",
ObjectID(5742f2a8a150372632a22cc0),"Big_Scoop2",," my phone be dry ass a bitch",
ObjectID(5742f2a8a150372632a22cc1),"7c2049Myrta",," mature sexygirls bitch tits just sex and sucking cock 💞 i love sex! fuck me hard! ➡➡ URL URL",
ObjectID(5742f2a9a150372632a22cc2),"ohgawwdjass",," bitches kant compete where they do not compare , all these ugly hoes against me , am i pos to fucking care ? bitch where ? 😂💅🏽💯",
ObjectID(5742f2a9a150372632a22cc3),"MILKYHAO","he/him"," i stan this bitch 😫🤑👅💦💘 URL",
ObjectID(5742f2aba150372632a22cc4),"natnorth12","Northern Kentucky"," AT_USER we always turnin up😭😭 thank you bitch!!🤗❣",
ObjectID(5742f2aba150372632a22cc5),"jesseniar_12",," ""dammm you a hoe cause you use the hoe filter"" bitch i aint no hoe, besides your nigga uses it too ;* happy ",
ObjectID(5742f2aba150372632a22cc6),"yaridanae13",," AT_USER bitch you dumb😩😂😂😂😂😂😂😂 you always wanna fight a bitch",
ObjectID(5742f2aba150372632a22cc7),"railynn__","Somewhere you can't find me"," please don't 😂😂 URL",
ObjectID(5742f2aca150372632a22cc8),"Tabbeeh_","w/nylah❣"," 😩😩👏🏽 bitch i'm doneeee . ""mama i made it "" 😭‼️",
ObjectID(5742f2ada150372632a22cc9),"JaQualyne_","Pearland, TX"," come on bitch we must be the shit , but we already are i'm just saying URL",
ObjectID(5742f2ada150372632a22cca),"OnlyIfYuKnew_22","New,Life"," we a bitch crazy so she pipping her gfs up n 2 believing she still fuckin her bby pop or wateva!!😜😝😜 bitch wen 🤔🤔🤔",
ObjectID(5742f2ada150372632a22ccb),"LashtonSoul5SOS",," you little stupid as bitch i ain't fucking wit you! 😝💯 URL",
ObjectID(5742f2aea150372632a22ccc),"2be644Smits",," mature sexygirls bitch tits just send me a message.😘 view photos ❤ i love sex! URL URL",
ObjectID(5742f2aea150372632a22ccd),"gabbsarella","Brooklyn, NY"," AT_USER your bitch about to catch this dick in her mouth",
ObjectID(5742f2aea150372632a22cce),"Ioiskent","∞ x ∞ "," AT_USER because lucas scott is a lil bitch lbr here",
ObjectID(5742f2b0a150372632a22ccf),"angellabent","newyork"," AT_USER @ she is a model bitch mine ur own buisness",
ObjectID(5742f2b0a150372632a22cd0),"noneothathen","Chi-raq"," AT_USER monster ball that bitch",
ObjectID(5742f2b0a150372632a22cd1),"MaggieMartin_","401"," AT_USER love you too little bitch",
ObjectID(5742f2b0a150372632a22cd2),"GangbangErotic",," teens young teen bitch image teenbitch URL",
ObjectID(5742f2b1a150372632a22cd3),"AlmightyBlocc_","IG | AlmightyBlocc_"," bitch wanna lay up & fucc all night, well i'm tryna get me sum money 💰",
ObjectID(5742f2b1a150372632a22cd4),"OrangeSoda_Kell","over it"," glock by my side like my side bitch",
ObjectID(5742f2b1a150372632a22cd5),"Makylah_Akemii","@dimedeeee Was Here ✨"," *bitch URL",
ObjectID(5742f2b1a150372632a22cd6),"educated_playa","Where Photography Takes Me"," when you bless em with a nude but they feel the need to screenshot😊🙃 URL",
ObjectID(5742f2b1a150372632a22cd7),"Pretty_lil_key","Indiana, USA"," don't never say shit to me, that bitch ass shit",
ObjectID(5742f2b3a150372632a22cd8),"Lindbergivw",," hey hoe *she turns around* ""who you callin a hoe?.. bitch you turned around",
ObjectID(5742f2b4a150372632a22cd9),"Troyalanross1","Hell"," AT_USER oh you son of a bitch...",
ObjectID(5742f2b4a150372632a22cda),"almighty_ericaa",," need a bad bitch not no average",
ObjectID(5742f2b5a150372632a22cdb),"Bashfulyoongi","Aysea"," bitch hell nah URL",
ObjectID(5742f2b6a150372632a22cdc),"mattroccia71",," AT_USER you're a bitch",
ObjectID(5742f2b6a150372632a22cdd),"Krxtneqn","Republic of the Philippines"," AT_USER junhoe, well as always, bitch hahahhaha",
ObjectID(5742f2b7a150372632a22cde),"404Rod","Wherever the Money at"," bad bitch went to college but she real thotty that's the reason why i don't een trust nobody",
ObjectID(5742f2b8a150372632a22cdf),"_queenC1","Miami, FL✨ "," now ima drag this bitch just because 😊",
ObjectID(5742f2b8a150372632a22ce0),"KiryuisToni","Philippines"," why dat doggie so smool URL",
ObjectID(5742f2b8a150372632a22ce1),"smashgiggles","LGBTQ+"," bitch please block me AT_USER",
ObjectID(5742f2b8a150372632a22ce2),"axelgordo95","Tampa, FL"," why this bitch weave look like burnt ramen noodles",
ObjectID(5742f2b8a150372632a22ce3),"cocainecoupe_","Cloud 9ine"," ""i don't give a fuck what a bitch got to say about me"" URL",
ObjectID(5742f2b9a150372632a22ce4),"bigtotoro","Houston, TX"," it is so satisfying to hear the got book readers whine and bitch about last night's episode.",
ObjectID(5742f2b9a150372632a22ce5),"Gravittpll","Cleveland"," i hate when i'm singing a song and someone corrects me. bitch what if i was freestyling?",
ObjectID(5742f2baa150372632a22ce6),"fuckingIies","fl/220516"," taylor swift/ours -an actual bitch for ruining my entire life with this song -she looks so good -very cute my baby URL",
ObjectID(5742f2bca150372632a22ce7),"bvckyosborn","main: @guzzlexguzzle"," bitch if you tell chas you shot his boyfriend he's gonna kill you",
ObjectID(5742f2bca150372632a22ce8),"error_beau_x","My lane, stay in yours "," 😂😂😂😂 omfg URL",
ObjectID(5742f2bca150372632a22ce9),"HannahArlene578","holtville"," AT_USER AT_USER try me bitch",
ObjectID(5742f2bca150372632a22cea),"69ef98Dille",," mature sexygirls bitch tits just sex and sucking cock 💞 i love sex! fuck me hard! ➡➡ URL URL",
ObjectID(5742f2bca150372632a22ceb),"schmuckwo","SWAGG PLANET"," once you start to hate someone, everything they do makes you mad: ""look at that bitch, eating her crackers like she owns the place.",
ObjectID(5742f2bda150372632a22cec),"beautyxbands__",," bitches be really pressed to fuck the next bitch nigga just to try to make her mad ... but not knowing it's making her look stupid as fuck",
ObjectID(5742f2bfa150372632a22ced),"vixxzelus","aria/ven "," bitch what the fuck i am not an army that is the most insulting thing anyone has every said to me id rather shoot URL",
ObjectID(5742f2c0a150372632a22cee),"ofosmjjv2",," sexy bitch ramsis URL",
ObjectID(5742f2c1a150372632a22cef),"Shabba_5","Fox river "," some dumb bitch just walked straight into me smh",
ObjectID(5742f2c2a150372632a22cf0),"Anacordium","Česká republika"," AT_USER i agree he's a bitch",
ObjectID(5742f2c2a150372632a22cf1),"tinosxucin",," AT_USER AT_USER bitch you trash using curry is dead cheating",
ObjectID(5742f2c3a150372632a22cf2),"Torrigma","Limbo"," it s beitney bitch!! la amoooo! URL",
ObjectID(5742f2c5a150372632a22cf3),"aushsuki","ig: aushsuki"," AT_USER just saying you don't need to be a bitch lol js!",
ObjectID(5742f2c5a150372632a22cf4),"_christinereyes","montefalco's"," the best bitch 💁🏻 URL",
ObjectID(5742f2c7a150372632a22cf5),"andrewcamp01",," AT_USER your the royal bitch. or should i say royal cunt?😉",
ObjectID(5742f2c7a150372632a22cf6),"astoldbyland","southern girl"," right 💁🏾 URL",
ObjectID(5742f2c9a150372632a22cf7),"huangzittao","mingyu's kitchen"," im loving wheesa even more URL",
ObjectID(5742f2caa150372632a22cf8),"JamelMelly","Michigan State!"," AT_USER bitch eat a dick ms. i swear i cut up without even trying head ass",
ObjectID(5742f2caa150372632a22cf9),"Its_Geliii_4","Texas, USA"," happy birthday bitch 😉 AT_USER",
ObjectID(5742f2caa150372632a22cfa),"gaj_2",," actually come to think of it. i learn the "" bitch resting face"" term from zell.",
ObjectID(5742f2caa150372632a22cfb),"DeerMofugga",," bitch that doesn't make any sense keep my name out yo mouth URL",
ObjectID(5742f2cba150372632a22cfc),"julianazman","watching Bob's Burgers all day"," this bitch is blocking my view f off",
ObjectID(5742f2cba150372632a22cfd),"natta25","Earth"," once a bitch always a bitch",
ObjectID(5742f2cba150372632a22cfe),"MIR_zilla","Dirty 30"," any bitch you take from me you can keep",
ObjectID(5742f2cba150372632a22cff),"AlexxanderBart","Birmingham U.K."," AT_USER 👀👀 just no not when sansa is finally becoming a bad bitch!",
ObjectID(5742f2cca150372632a22d00),"sIspsucksleak",," kelly edited this photo of her and luke and posted it on instagram captioning ""mah lurve"" 🐸☕️ bitch you thought URL",
ObjectID(5742f2cda150372632a22d01),"BrokenTeenLou",," teen young teen bitch image girlfriends URL",
ObjectID(5742f2cfa150372632a22d02),"BiggaBaby_Dre","Jacksonville Florida ‼️"," instead of worrying bout who dat bitch fuckin why don't you get you some money 💵💰💸🏃🏾🏃🏾🏃🏾",
ObjectID(5742f2cfa150372632a22d03),"_kraft__",," AT_USER AT_USER funny guy. u a bitch fuck u talm bout",
ObjectID(5742f2cfa150372632a22d04),"ualreadyknowJMP","Boston, MA"," AT_USER bitch i'm sippin tea in yo hood what the fuck is up? (but actually)",
ObjectID(5742f2cfa150372632a22d05),"pharmerMillerDC",," AT_USER AT_USER what a dumb fucking bitch. yet another slap in our faces when she could have saved face &apologized 4 cheating",
ObjectID(5742f2d0a150372632a22d06),"AndrewHudson88","Glasgow"," biggest britney fan ever, but, why was she lip syncing to someone else's version of work bitch? billboardmusicawards britneyonbbmas",
ObjectID(5742f2d0a150372632a22d07),"MercedesLopezxo","somewhere napping"," AT_USER bitch your eyes are black like ur soul",
ObjectID(5742f2d1a150372632a22d08),"OnlyIfYuKnew_22","New,Life"," but let meh be on mah best behavior bitch bday n 3 days or wateva dnt feel like da bs 👊🏾✌🏾️",
ObjectID(5742f2d2a150372632a22d09),"daisyestevezz",," idk why my moms being such a bitch about getting my nose pierced.. it's a tiny dot 😭",
ObjectID(5742f2d2a150372632a22d0a),"bribellaa","nyc ✈️ ga"," ""nigga"" & ""bitch"" don't have a gender.",
ObjectID(5742f2d3a150372632a22d0b),"homebuilderpa","NEPA"," AT_USER AT_USER AT_USER AT_USER chop chop bitch i’m waiting.",
ObjectID(5742f2d3a150372632a22d0c),"BoblawBlizzy","EastSide Las Vegas"," stupid fucking bitch",
ObjectID(5742f2d5a150372632a22d0d),"evryonesuxbye",," yes bitch URL",
ObjectID(5742f2d5a150372632a22d0e),"IiIplum","MA"," dead ass my main bitch URL",
ObjectID(5742f2d5a150372632a22d0f),"iizzyyxo",," i'm in luv wit a thick bitch",
ObjectID(5742f2d6a150372632a22d10),"94MissNothing","Poland"," ain’t you ever seen a princess be a bad bitch?",
ObjectID(5742f2d6a150372632a22d11),"zayyylicious",," i really feel like this bitch trynna get props for being with my fam when all that bs went down 😂👎🏼",
ObjectID(5742f2d7a150372632a22d12),"ELOHSTACKz","Queens, NY"," when a bad bitch walks passed me, i always turn & look at that cake. she wants to be noticed in them tight jeans itstherespectfulthingtodo",
ObjectID(5742f2d7a150372632a22d13),"mrLethario"," near the goal tryna score"," so no statement. united are being such a bitch. i guess lvg is staying",
ObjectID(5742f2d7a150372632a22d14),"Shut_your_puss",," zip your lips, bitch!",
